Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
INV-00005,A,Yangon,Member,Female,Home and lifestyle,19.5,2,1.95,40.95,2023-05-06,19:09,Ewallet,39.0,4.7619047619,1.95,
INV-01004,C,Naypyitaw,Member,Male,Home and lifestyle,27.36,2,2.736,57.455999999999996,2023-03-18,16:50,Cash,54.72,4.7619047619,2.736,5.3
INV-01345,C,Naypyitaw,Member,Male,Food and beverages,70.12,8,28.048,589.008,2023-02-08,17:00,Cash,560.96,4.7619047619,28.048,6.6
INV-00264,B,Mandalay,Normal,female,Sports and travel,13.78,4,2.756,57.876,2023/12/11,18:23,Credit card,55.12,4.7619047619,2.756,
INV-01224,C,Naypyitaw,Member,Male,Fashion accessories,42.37,10,21.185,444.885,2023-12-27,15:23,Cash,423.7,4.7619047619,21.185,7.3
INV-01416,C,Naypyitaw,Member,Male,Electronic accessories,45.59,8,18.236,382.956,2023-04-22,13:52,Cash,364.72,4.7619047619,18.236,7.5
INV-00444,B, Mandalay ,Normal,Male,Fashion accessories,79.2,8,31.68,665.28,2023-01-22,19:21,Cash,633.6,4.7619047619,31.68,9.2
INV-01003,C,Naypyitaw,Member,Female,Home and lifestyle,72.66,8,29.064,610.3439999999999,2023-11-28,20:09,Cash,581.28,4.7619047619,29.064,4.5
INV-01078,B,Mandalay,Member,Female,Health and beauty,45.39,1,2.2695,47.6595,2023-03-01,19:24,Credit card,45.39,4.7619047619,2.2695,7.1
INV-00838,B,Mandalay,Normal,Male,Health and beauty,77.11,2,7.711,161.931,2023-05-24,12:46,Ewallet,154.22,4.7619047619,7.711,4.9
INV-01386,B,Mandalay,Member,Male,Health and beauty,39.07,1,1.9535,41.0235,2023-03-01,13:08,Ewallet,39.07,4.7619047619,1.9535,9.3
INV-00305,C,Naypyitaw,Normal,F,Fashion accessories,65.61,5,16.4025,344.4525,2023-08-21,20:24,Credit card,328.05,4.7619047619,16.4025,
INV-01214,C, Naypyitaw ,Member,Male,Health and beauty,33.08,5,8.27,173.67,2023-02-05,18:43,Credit card,165.39999999999998,4.7619047619,8.27,
INV-00314,C,Naypyitaw,Member,Female,Health and beauty,20.48,1,1.024,21.504,2023-06-01,10:22,Credit card,20.48,4.7619047619,1.024,9.5
INV-00150,A,Yangon,Member,female,Sports and travel,84.68,10,42.34,889.1400000000001,2023-01-06,20:39,Ewallet,846.8000000000001,4.7619047619,42.34,
INV-01149,C,Naypyitaw,Normal,Female,Electronic accessories,98.72,4,19.744,414.624,2023-10-24,18:10,Cash,394.88,4.7619047619,19.744,7.1
INV-00575,C,Naypyitaw,Member,Male,Electronic accessories,38.19,4,7.638,160.398,2023-12-04,13:19,Ewallet,152.76,4.7619047619,7.638,8.8
INV-00051,C, Naypyitaw ,Normal,Female,Food and beverages,90.06,4,18.012,378.252,2023-10-02,11:48,Ewallet,360.24,4.7619047619,18.012,7.8
INV-01211,B,Mandalay,Member,Female,Fashion accessories,16.97,3,2.5455,53.455499999999994,2023-10-05,13:30,Cash,50.91,4.7619047619,2.5455,4.8
INV-00727,A,Yangon,Normal,Male,Sports and travel,66.22,1,3.311,69.531,2023-05-23,20:55,Ewallet,66.22,4.7619047619,3.311,9.9
INV-00834,A,Yangon,Normal,Female,Health and beauty,66.57,8,26.628,559.188,2023-04-19,14:48,Credit card,532.56,4.7619047619,26.628,6.7
INV-01116,B,Mandalay,Member,Female,Sports and travel,72.54,1,3.627,76.167,2023-04-26,19:01,Cash,72.54,4.7619047619,3.627,8.6
INV-01167,C, Naypyitaw ,Normal,M,Home and lifestyle,18.93,5,4.7325,99.38250000000001,2023-07-16,16:24,Ewallet,94.65,4.7619047619,4.7325,
INV-00471,A,Yangon,Normal,female,Home and lifestyle,77.03,10,38.515,808.8149999999999,2023-12-26,15:15,Credit card,770.3,4.7619047619,38.515,5.1
INV-00972,C,Naypyitaw,Normal,F,Health and beauty,94.31,8,37.724,792.2040000000001,2023-05-03,11:08,Credit card,754.48,4.7619047619,37.724,7.2
INV-00654,C,Naypyitaw,Member,M,Sports and travel,37.57,8,15.028,315.588,2023-10-04,13:00,Cash,300.56,4.7619047619,15.028,6.8
INV-00400,C,Naypyitaw,Normal,Male,Electronic accessories,13.73,1,0.6865,14.416500000000001,2023-10-11,15:32,Cash,13.73,4.7619047619,0.6865,8.1
INV-00512,B,Mandalay,Member,Female,Sports and travel,44.63,6,13.389,281.16900000000004,2023-09-19,12:06,Cash,267.78000000000003,4.7619047619,13.389,8.1
INV-00321,B,Mandalay,Normal,Female,Fashion accessories,27.72,2,2.772,58.211999999999996,2023-01-30,17:02,Ewallet,55.44,4.7619047619,2.772,6.2
INV-00020,A,Yangon,Member,female,,67.41,6,20.223,424.683,2023/11/05,13:26,Credit card,404.46,4.7619047619,20.223,4.3
INV-00685,C,Naypyitaw,Normal,Female,Home and lifestyle,46.96,9,21.132,443.772,2023-08-03,15:04,Ewallet,422.64,4.7619047619,21.132,
INV-00036,C,Naypyitaw,Member,Male,Fashion accessories,32.82,6,9.846,206.76600000000002,2023-06-24,18:35,Ewallet,196.92000000000002,4.7619047619,9.846,7.3
INV-00903,A,Yangon,Normal,Female,Fashion accessories,14.91,6,4.473,93.933,2023-04-02,13:37,Cash,89.46000000000001,4.7619047619,4.473,8.6
INV-00828,B, Mandalay ,Member,Male,Sports and travel,84.62,3,12.693,266.553,2023-06-22,12:12,Credit card,253.86,4.7619047619,12.693,8.3
INV-01486,B,Mandalay,Member,Male,Food and beverages,68.72,10,34.36,721.5600000000001,2023-08-20,10:21,Credit card,687.2,4.7619047619,34.36,5.6
INV-00408,A,yangon,Normal,Male,Fashion accessories,65.58,2,6.558,137.718,2023-12-18,18:08,Credit card,131.16,4.7619047619,6.558,7.5
INV-00921,C,Naypyitaw,Member,Male,Sports and travel,81.67,7,28.5845,600.2745000000001,2023-05-26,15:01,Ewallet,571.69,4.7619047619,28.5845,6.4
INV-00538,A,Yangon,Member,Female,Home and lifestyle,11.71,6,3.513,73.77300000000001,2023-06-08,11:26,Ewallet,70.26,4.7619047619,3.513,4.6
INV-00759,C,Naypyitaw,Member,Male,Home and lifestyle,58.38,8,23.352,490.392,2023-11-07,20:52,Cash,467.04,4.7619047619,23.352,6.5
INV-01063,C,Naypyitaw,Normal,male,Sports and travel,20.28,10,10.14,212.94,2023-03-24,19:56,Ewallet,202.8,4.7619047619,10.14,4.6
INV-01200,A,Yangon,Member,F,Fashion accessories,36.03,6,10.809,226.989,2023-12-21,12:55,Credit card,216.18,4.7619047619,10.809,8.9
INV-00246,C, Naypyitaw ,Normal,Male,Electronic accessories,45.73,3,6.8595,144.0495,2023-10-04,13:51,Credit card,137.19,4.7619047619,6.8595,8.9
INV-01128,B,Mandalay,Member,female,Electronic accessories,34.44,1,1.722,36.162,2023-09-05,10:48,Ewallet,34.44,4.7619047619,1.722,9.1
INV-00785,A,Yangon,Normal,M,Electronic accessories,20.68,10,10.34,217.14000000000001,2023-01-22,12:24,Ewallet,206.8,4.7619047619,10.34,4.1
INV-00490,C,Naypyitaw,Normal,Female,Health and beauty,61.65,7,21.5775,453.1275,2023-05-23,13:37,Cash,431.55,4.7619047619,21.5775,7.8
INV-00155,C,Naypyitaw,Member,Female,Fashion accessories,90.22,5,22.555,473.65500000000003,2023-05-17,17:40,Cash,451.1,4.7619047619,22.555,
INV-00962,B,Mandalay,Normal,Female,Fashion accessories,44.89,8,17.956,377.076,2023-01-31,14:31,Credit card,359.12,4.7619047619,17.956,6.6
INV-00854,C,Naypyitaw,Member,male,Electronic accessories,60.8,8,24.32,510.71999999999997,2023-11-27,17:23,Ewallet,486.4,4.7619047619,24.32,6.8
INV-00626,B,Mandalay,Normal,F,Home and lifestyle,68.22,9,30.699,644.679,2023-10-14,10:00,Credit card,613.98,4.7619047619,30.699,6.9
INV-00686,B,Mandalay,Normal,Female,Home and lifestyle,83.59,1,4.1795,87.76950000000001,2023-10-03,19:07,Credit card,83.59,4.7619047619,4.1795,4.9
INV-00570,B,Mandalay,Normal,Female,Fashion accessories,66.88,7,23.408,491.568,2023-12-12,20:41,Cash,468.15999999999997,4.7619047619,23.408,
INV-01473,C,Naypyitaw,Member,Male,Health and beauty,10.19,6,3.057,64.197,2023-05-16,15:51,Cash,61.14,4.7619047619,3.057,7.6
INV-00018,B,Mandalay,Member,female,Food and beverages,78.55,1,3.9275,82.47749999999999,2023-04-30,13:27,Cash,78.55,4.7619047619,3.9275,7.9
INV-00128,C,Naypyitaw,Normal,female,Home and lifestyle,35.94,9,16.173,339.633,2023-07-05,14:47,Cash,323.46,4.7619047619,16.173,4.6
INV-01465,C,Naypyitaw,Normal,,Food and beverages,14.73,1,0.7365,15.4665,2023-03-09,13:42,Ewallet,14.73,4.7619047619,0.7365,7.3
INV-00928,B,Mandalay,Member,female,Health and beauty,13.7,2,1.37,28.77,2023-05-10,20:24,Ewallet,27.4,4.7619047619,1.37,10.0
INV-00981,B,Mandalay,Normal,Male,Sports and travel,59.99,7,20.9965,440.92650000000003,2023-11-01,13:30,Ewallet,419.93,4.7619047619,20.9965,
INV-01296,A,yangon,Normal,female,Electronic accessories,90.14,1,4.507,94.647,2023-01-05,14:42,Cash,90.14,4.7619047619,4.507,8.5
INV-00191,A,Yangon,Normal,M,Food and beverages,52.67,1,2.6335,55.3035,2023-10-18,18:43,Cash,52.67,4.7619047619,2.6335,7.3
INV-01140,B,Mandalay,Normal,female,Sports and travel,94.98,6,28.494,598.374,2023-05-22,15:55,Ewallet,569.88,4.7619047619,28.494,9.3
INV-00993,A,Yangon,Normal,Male,Fashion accessories,22.65,2,2.265,47.565,2023-04-30,12:43,Cash,45.3,4.7619047619,2.265,8.3
INV-00182,A,Yangon,Member,Male,Electronic accessories,59.59,7,20.8565,437.9865,2023-06-15,19:10,Ewallet,417.13,4.7619047619,20.8565,5.2
INV-01294,B,Mandalay,Member,Male,Health and beauty,14.55,9,6.5475,137.49750000000003,2023-07-22,17:39,Ewallet,130.95000000000002,4.7619047619,6.5475,7.9
INV-00607,A,Yangon,Normal,male,Health and beauty,70.24,5,17.56,368.76,2023/12/02,12:00,Ewallet,351.2,4.7619047619,17.56,8.2
INV-00181,B,Mandalay,Member,F,Electronic accessories,30.34,2,3.034,63.714,2023-11-03,18:33,Credit card,60.68,4.7619047619,3.034,9.8
INV-00302,B,mandalay,Normal,Male,Fashion accessories,90.56,7,31.696,665.6160000000001,2023-01-02,18:35,Cash,633.9200000000001,4.7619047619,31.696,8.7
INV-00497,B,Mandalay,Normal,Female,Health and beauty,67.79,5,16.9475,355.89750000000004,2023-06-19,11:27,Credit card,338.95000000000005,4.7619047619,16.9475,4.9
INV-01335,C, Naypyitaw ,Normal,Male,Home and lifestyle,18.73,7,6.5555,137.6655,2023-09-29,15:07,Credit card,131.11,4.7619047619,6.5555,8.0
INV-01299,B,Mandalay,Member,Male,Electronic accessories,39.19,6,11.757,246.897,2023-01-26,10:45,Credit card,235.14,4.7619047619,11.757,7.3
INV-01279,A,Yangon,Member,Female,Food and beverages,36.12,7,12.642,265.48199999999997,2023-06-04,18:39,Cash,252.83999999999997,4.7619047619,12.642,4.1
INV-00518,C, Naypyitaw ,Member,,Health and beauty,25.96,7,9.086,190.806,2023-01-23,16:32,Credit card,181.72,4.7619047619,9.086,9.6
INV-01070,A,Yangon,Normal,Male,Sports and travel,46.21,-1,16.1735,339.6435,2023-07-25,11:51,Cash,323.47,4.7619047619,16.1735,
INV-00477,A,Yangon,Member,Male,Sports and travel,38.56,1,1.928,40.488,2023-04-13,19:26,Ewallet,38.56,4.7619047619,1.928,4.8
INV-00158,C,Naypyitaw,Member,Female,Electronic accessories,52.88,10,26.44,555.2400000000001,2023-02-27,10:22,Credit card,528.8000000000001,4.7619047619,26.44,4.4
INV-01196,C,Naypyitaw,Normal,Male,Health and beauty,31.83,4,6.366,133.68599999999998,2023-08-29,17:00,Cash,127.32,4.7619047619,6.366,
INV-00017,B,Mandalay,Member,Female,Home and lifestyle,41.66,7,14.581,306.201,2023-04-22,18:46,Cash,291.62,4.7619047619,14.581,8.5
INV-01073,A,Yangon,Member,,Home and lifestyle,74.72,8,29.888,627.648,2023-08-21,13:29,Credit card,597.76,4.7619047619,29.888,6.0
INV-01400,C,Naypyitaw,Member,Male,Health and beauty,10.61,3,1.5915,33.421499999999995,2023-12-10,13:53,Credit card,31.83,4.7619047619,1.5915,6.0
INV-00547,A,Yangon,Member,Female,Electronic accessories,541.015658797231,2,9.129,2472.00145663268,2023-04-09,18:40,Cash,182.58,4.7619047619,9.129,6.7
INV-00659,B, Mandalay ,Normal,Male,Electronic accessories,30.98,4,6.196,130.116,2023-07-16,19:00,Cash,123.92,4.7619047619,6.196,6.8
INV-01350,A,Yangon,Member,Female,Health and beauty,90.62,2,9.062,190.30200000000002,2023-07-23,17:23,Cash,181.24,4.7619047619,9.062,6.7
INV-01020,A,Yangon,Normal,Female,Health and beauty,74.9,9,33.705,707.8050000000001,2023-07-26,19:41,Credit card,674.1,4.7619047619,33.705,5.6
INV-01300,C,Naypyitaw,Normal,M,Food and beverages,95.69,2,9.569,200.94899999999998,2023-11-07,12:44,Cash,191.38,4.7619047619,9.569,4.1
INV-00960,C,Naypyitaw,Normal,Male,Food and beverages,42.22,2,4.222,88.66199999999999,2023-10-19,12:08,Credit card,84.44,4.7619047619,4.222,7.2
INV-01456,C,naypyitaw,Member,Female,,254.29597795958125,4,5.168,996.1156326997603,2023-05-22,14:11,Credit card,103.36,4.7619047619,5.168,
INV-00284,A,Yangon,Normal,,Sports and travel,28.07,1,1.4035,29.4735,2023-08-15,10:15,Cash,28.07,4.7619047619,1.4035,6.5
INV-00798,B,Mandalay,Normal,Male,Sports and travel,98.27,8,39.308,825.468,2023-02-24,20:35,Credit card,786.16,4.7619047619,39.308,9.6
INV-00226,A,yangon,Normal,Male,Health and beauty,81.1,2,8.11,170.31,2023-10-11,12:10,Cash,162.2,4.7619047619,8.11,
INV-00027,A,Yangon,Member,Male,Fashion accessories,55.06,5,13.765,289.065,2023-08-03,15:09,Credit card,275.3,4.7619047619,13.765,6.2
INV-00438,C,naypyitaw,Member,Male,Electronic accessories,51.37,5,12.8425,269.69249999999994,2023-07-09,18:05,Ewallet,256.84999999999997,4.7619047619,12.8425,4.7
INV-00775,C,Naypyitaw,Member,Female,,70.66,5,17.665,370.965,2023-12-20,12:19,Credit card,353.29999999999995,4.7619047619,17.665,6.0
INV-00230,B,Mandalay,Normal,Male,Health and beauty,83.42,3,12.513,262.77299999999997,2023-01-04,17:02,Cash,250.26,4.7619047619,12.513,4.0
INV-00038,A,Yangon,Normal,male,Home and lifestyle,54.3,7,19.005,399.10499999999996,2023-03-21,11:26,Cash,380.09999999999997,4.7619047619,19.005,4.0
INV-00750,B,Mandalay,Normal,female,Sports and travel,39.33,6,11.799,247.779,2023-12-09,10:15,Ewallet,235.98,4.7619047619,11.799,9.8
INV-01046,B,Mandalay,Member,Female,Home and lifestyle,38.44,4,7.688,161.44799999999998,2023-09-23,17:20,Credit card,153.76,4.7619047619,7.688,5.1
INV-00470,C,Naypyitaw,Member,Female,Home and lifestyle,39.75,6,11.925,250.425,2023-03-23,18:06,Ewallet,238.5,4.7619047619,11.925,8.8
INV-01322,A,Yangon,Member,Female,Sports and travel,61.32,6,18.396,386.31600000000003,2023-01-18,11:14,Cash,367.92,4.7619047619,18.396,5.8
INV-01280,B,Mandalay,Member,Male,Fashion accessories,60.57,9,27.2565,572.3865,2023-04-12,12:17,Ewallet,545.13,4.7619047619,27.2565,7.3
INV-00688,A,Yangon,Normal,Female,Electronic accessories,86.79,4,17.358,364.51800000000003,2023-11-05,18:57,Cash,347.16,4.7619047619,17.358,6.4
INV-01425,C,Naypyitaw,Normal,Female,Sports and travel,53.52,6,16.056,337.176,2023-11-27,12:05,Ewallet,321.12,4.7619047619,16.056,8.3
INV-00640,B,Mandalay,Member,Female,Fashion accessories,37.71,8,15.084,316.764,2023-11-23,12:00,Credit card,301.68,4.7619047619,15.084,4.4
INV-01411,A,Yangon,Normal,Male,Home and lifestyle,54.64,4,10.928,229.488,2023-07-28,11:29,Credit card,218.56,4.7619047619,10.928,9.2
INV-01219,B,Mandalay,Normal,M,Fashion accessories,77.53,2,7.753,162.813,2023-04-27,16:44,Ewallet,155.06,4.7619047619,7.753,8.5
INV-01159,C,Naypyitaw,Normal,male,Food and beverages,67.11,9,30.1995,634.1895,2023-10-06,12:15,Ewallet,603.99,4.7619047619,30.1995,9.3
INV-01293,B,Mandalay,Normal,Male,Home and lifestyle,93.79,7,32.8265,689.3565000000001,2023-12-04,16:07,Ewallet,656.5300000000001,4.7619047619,32.8265,8.3
INV-01410,C,Naypyitaw,Normal,M,Health and beauty,44.28,4,8.856,185.976,2023-11-12,18:15,Ewallet,177.12,4.7619047619,8.856,7.1
INV-00801,C,Naypyitaw,Normal,Female,Food and beverages,89.06,7,31.171,654.5910000000001,2023-11-22,15:19,Cash,623.4200000000001,4.7619047619,31.171,8.6
INV-00161,B, Mandalay ,Normal,,Fashion accessories,87.36,10,43.68,917.28,2023-03-22,17:02,Credit card,873.6,4.7619047619,43.68,7.7
INV-00957,B,Mandalay,Member,Female,Fashion accessories,48.59,2,4.859,102.039,2023-10-29,13:36,Credit card,97.18,4.7619047619,4.859,6.6
INV-01187,B,Mandalay,Normal,Male,Electronic accessories,67.63,4,13.526,284.046,2023-02-21,12:36,Ewallet,270.52,4.7619047619,13.526,4.8
INV-00822,A,Yangon,Normal,Female,Fashion accessories,76.12,5,19.03,399.63,2023-05-05,10:36,Ewallet,380.6,4.7619047619,19.03,4.0
INV-01314,C, Naypyitaw ,Normal,Female,Fashion accessories,74.16,5,18.54,389.34,2023-03-12,17:32,Ewallet,370.79999999999995,4.7619047619,18.54,4.6
INV-00878,B,Mandalay,Member,Male,,30.84,2,3.084,64.764,2023-08-21,13:19,Cash,61.68,4.7619047619,3.084,7.9
INV-00914,B,Mandalay,Member,Male,Fashion accessories,27.13,4,5.426,113.946,2023-12-24,15:03,Ewallet,108.52,4.7619047619,5.426,7.1
INV-00153,A,Yangon,Normal,Female,Fashion accessories,17.89,8,7.156,150.276,2023-12-16,12:28,Cash,143.12,4.7619047619,7.156,
INV-01420,C, Naypyitaw ,Member,Male,Home and lifestyle,37.87,9,17.0415,357.87149999999997,2023-07-05,19:37,Credit card,340.83,4.7619047619,17.0415,4.8
INV-00510,C,Naypyitaw,Member,Male,Food and beverages,26.31,10,13.155,276.25499999999994,2023-08-12,19:43,Cash,263.09999999999997,4.7619047619,13.155,6.3
INV-01136,A,Yangon,Member,Male,Food and beverages,23.94,10,11.97,251.37,2023-11-03,11:28,Cash,239.4,4.7619047619,11.97,4.5
INV-01251,C,Naypyitaw,Member,female,Fashion accessories,56.19,10,28.095,589.995,2023-12-16,14:13,Ewallet,561.9,4.7619047619,28.095,7.9
INV-01301,A,Yangon,Normal,,Health and beauty,84.13,10,42.065,883.365,2023-09-12,10:10,Cash,841.3,4.7619047619,42.065,8.2
INV-00104,B,mandalay,Normal,Female,Food and beverages,37.71,5,9.4275,197.97750000000002,2023-06-11,12:24,Cash,188.55,4.7619047619,9.4275,4.1
INV-00587,A,Yangon,Member,Female,Food and beverages,69.19,1,3.4595,72.6495,2023-04-26,12:18,Cash,69.19,4.7619047619,3.4595,4.6
INV-01378,B, Mandalay ,Normal,,Health and beauty,62.31,4,12.462,261.702,2023-11-28,20:08,Credit card,249.24,4.7619047619,12.462,
INV-01144,B,Mandalay,Member,male,Food and beverages,49.85,5,12.4625,261.7125,2023-05-17,13:52,Credit card,249.25,4.7619047619,12.4625,6.3
INV-00054,C,Naypyitaw,Normal,Male,,10.49,10,5.245,110.14500000000001,2023-02-10,16:54,Ewallet,104.9,4.7619047619,5.245,
INV-00152,A,Yangon,Normal,Female,Food and beverages,46.43,1,2.3215,48.7515,2023-02-28,20:20,Ewallet,46.43,4.7619047619,2.3215,7.6
INV-00404,C,Naypyitaw,Normal,Male,Health and beauty,20.33,2,2.033,42.693,2023-11-06,17:01,Ewallet,40.66,4.7619047619,2.033,4.3
INV-01265,A,Yangon,Member,Female,Electronic accessories,41.67,7,14.5845,306.2745,2023-05-28,15:34,Ewallet,291.69,4.7619047619,14.5845,7.5
INV-00208,B,Mandalay,Member,M,Sports and travel,99.69,8,39.876,837.396,2023-10-04,20:58,Credit card,797.52,4.7619047619,39.876,8.8
INV-01464,B,Mandalay,Member,Female,Home and lifestyle,86.66,1,4.333,90.993,2023-01-14,12:06,Ewallet,86.66,4.7619047619,4.333,6.5
INV-01123,C,Naypyitaw,Normal,Male,Health and beauty,82.18,5,20.545,431.44500000000005,2023-05-30,18:07,Credit card,410.90000000000003,4.7619047619,20.545,
INV-01362,A,Yangon,Member,female,Health and beauty,22.92,3,3.438,72.19800000000001,2023-12-11,14:06,Credit card,68.76,4.7619047619,3.438,6.4
INV-00009,B,Mandalay,Normal,Female,Electronic accessories,17.38,6,5.214,109.494,2023-12-13,18:45,Ewallet,104.28,4.7619047619,5.214,7.6
INV-01015,C,Naypyitaw,Member,Male,Fashion accessories,74.06,5,18.515,388.815,2023-03-05,11:06,Ewallet,370.3,4.7619047619,18.515,7.4
INV-01390,B,Mandalay,Normal,,Sports and travel,34.01,9,15.3045,321.3945,2023-06-05,17:20,Cash,306.09,4.7619047619,15.3045,
INV-01061,C,Naypyitaw,Normal,Male,Fashion accessories,51.11,7,17.8885,375.6585,2023/12/10,16:25,Credit card,357.77,4.7619047619,17.8885,7.0
INV-00453,B, Mandalay ,Normal,,Health and beauty,37.25,1,1.8625,39.1125,2023-02-22,20:34,Ewallet,37.25,4.7619047619,1.8625,9.8
INV-00254,B,Mandalay,Member,female,Home and lifestyle,57.27,1,2.8635,60.133500000000005,2023-04-08,11:48,Cash,57.27,4.7619047619,2.8635,6.2
INV-00897,A,Yangon,Member,Female,Electronic accessories,90.12,7,31.542,662.3820000000001,2023-05-25,11:43,Ewallet,630.84,4.7619047619,31.542,8.6
INV-01352,B,Mandalay,Member,Male,Fashion accessories,31.57,10,15.785,331.485,2023-07-07,13:46,Credit card,315.7,4.7619047619,15.785,4.6
INV-00881,A, Yangon ,Normal,Male,Fashion accessories,32.1,10,16.05,337.05,2023-05-09,20:48,Ewallet,321.0,4.7619047619,16.05,7.3
INV-01461,B,Mandalay,Normal,Male,Sports and travel,83.45,6,25.035,525.735,2023-03-31,17:33,Credit card,500.70000000000005,4.7619047619,25.035,6.5
INV-00624,B,Mandalay,Normal,,Food and beverages,63.81,3,9.5715,201.00150000000002,2023-12-08,17:11,Credit card,191.43,4.7619047619,9.5715,6.5
INV-00346,B,Mandalay,Normal,Male,Fashion accessories,66.28,7,23.198,487.158,2023-08-03,14:20,Ewallet,463.96000000000004,4.7619047619,23.198,6.1
INV-01330,B,Mandalay,Normal,M,Food and beverages,29.18,5,7.295,153.195,2023-03-31,20:26,Credit card,145.9,4.7619047619,7.295,5.5
INV-00263,A,Yangon,Member,Female,Sports and travel,29.34,4,5.868,123.228,2023-01-28,10:25,Ewallet,117.36,4.7619047619,5.868,8.4
INV-00151,C,naypyitaw,Member,M,Health and beauty,97.91,3,14.6865,308.41650000000004,2023-12-15,15:55,Cash,293.73,4.7619047619,14.6865,6.7
INV-00473,A,Yangon,Normal,Female,Fashion accessories,27.62,2,2.762,58.002,2023-07-15,14:28,Ewallet,55.24,4.7619047619,2.762,6.3
INV-00641,A,Yangon,Normal,Female,Electronic accessories,52.95,6,15.885,333.58500000000004,2023-05-22,15:50,Cash,317.70000000000005,4.7619047619,15.885,9.0
INV-00232,B,Mandalay,Normal,Male,Food and beverages,16.91,1,0.8455,17.7555,2023-12-29,20:46,Cash,16.91,4.7619047619,0.8455,
INV-01457,B,Mandalay,Member,F,Food and beverages,87.96,7,30.786,646.5059999999999,2023-03-16,10:20,Ewallet,615.7199999999999,4.7619047619,30.786,5.2
INV-00551,B, Mandalay ,Member,female,Home and lifestyle,42.09,10,21.045,441.94500000000005,2023-12-13,10:36,Cash,420.90000000000003,4.7619047619,21.045,7.3
INV-00929,B,Mandalay,Member,Female,Sports and travel,77.03,9,34.6635,727.9335,2023/09/02,11:49,Cash,693.27,4.7619047619,34.6635,4.6
INV-00489,C,Naypyitaw,Normal,Male,Health and beauty,21.57,7,7.5495,158.5395,2023-02-05,17:15,Ewallet,150.99,4.7619047619,7.5495,5.8
INV-01403,A, Yangon ,Normal,Female,Sports and travel,80.14,4,16.028,336.588,2023-08-03,13:22,Ewallet,320.56,4.7619047619,16.028,
INV-01172,C,Naypyitaw,Member,Female,Fashion accessories,93.13,1,4.6565,97.78649999999999,2023-08-31,14:44,Cash,93.13,4.7619047619,4.6565,5.3
INV-00147,B,Mandalay,Normal,Female,Home and lifestyle,53.2,9,23.94,502.74,2023-09-28,19:28,Ewallet,478.8,4.7619047619,23.94,6.5
INV-00403,B,Mandalay,Normal,Female,Electronic accessories,96.68,4,19.336,406.05600000000004,2023-05-25,12:15,Cash,386.72,4.7619047619,19.336,8.4
INV-00955,B,Mandalay,Normal,Male,Electronic accessories,70.01,2,7.001,147.02100000000002,2023-08-15,11:46,Ewallet,140.02,4.7619047619,7.001,7.6
INV-00054,C,Naypyitaw,Normal,M,,10.49,10,5.245,110.14500000000001,2023-02-10,16:54,Ewallet,104.9,4.7619047619,5.245,
INV-00660,B,Mandalay,Member,Male,Electronic accessories,72.57,1,3.6285,76.1985,2023-12-22,14:41,Cash,72.57,4.7619047619,3.6285,
INV-00464,B,Mandalay,Normal,Female,Fashion accessories,112.02642882782013,1,0.811,233.95640966109423,2023-04-02,19:09,Credit card,16.22,4.7619047619,0.811,5.9
INV-00187,C,Naypyitaw,Member,male,Sports and travel,79.44,7,27.804,583.8839999999999,2023-06-07,19:03,Credit card,556.0799999999999,4.7619047619,27.804,4.2
INV-01148,B,Mandalay,Member,F,Home and lifestyle,40.77,10,20.385,428.08500000000004,2023-10-28,14:38,Ewallet,407.70000000000005,4.7619047619,20.385,
INV-01225,B,Mandalay,Normal,Male,Food and beverages,58.25,7,20.3875,428.1375,2023-02-21,14:08,Ewallet,407.75,4.7619047619,20.3875,9.9
INV-00609,B, Mandalay ,Member,F,Food and beverages,31.92,6,9.576,201.096,2023-01-03,12:26,Credit card,191.52,4.7619047619,9.576,
INV-00144,B,Mandalay,Member,male,Health and beauty,99.0,5,24.75,519.75,2023-07-15,20:31,Ewallet,495.0,4.7619047619,24.75,7.4
INV-00752,C,Naypyitaw,Member,Male,Fashion accessories,20.97,10,10.485,220.185,2023-10-16,17:14,Credit card,209.7,4.7619047619,10.485,6.7
INV-00982,C,Naypyitaw,Member,M,Health and beauty,62.55,3,9.3825,197.03249999999997,2023-08-29,15:11,Credit card,187.64999999999998,4.7619047619,9.3825,8.2
INV-00198,C,Naypyitaw,Member,Male,Fashion accessories,45.93,7,16.0755,337.58549999999997,2023-03-07,20:09,Ewallet,321.51,4.7619047619,16.0755,7.3
INV-00884,A,Yangon,Normal,Female,Health and beauty,20.03,8,8.012,168.252,2023-04-09,16:35,Ewallet,160.24,4.7619047619,8.012,6.7
INV-00280,C,Naypyitaw,Normal,Female,Food and beverages,57.13,5,14.2825,299.93250000000006,2023-05-23,19:33,Ewallet,285.65000000000003,4.7619047619,14.2825,7.6
INV-00294,B,Mandalay,Member,Male,Electronic accessories,39.31,4,7.862,165.102,2023-07-28,19:22,Credit card,157.24,4.7619047619,7.862,8.4
INV-01411,A,Yangon,Normal,Male,Home and lifestyle,54.64,4,10.928,229.488,2023-07-28,11:29,Credit card,218.56,4.7619047619,10.928,9.2
INV-00401,A,Yangon,Normal,Female,Health and beauty,97.1,10,48.55,1019.55,2023-03-21,13:07,Credit card,971.0,4.7619047619,48.55,8.0
